#Gene id	Chr	Start	End	Brief description
LSAT_V11C900489740	9	148148384	148149421	-
LSAT_V11C900489750	9	148283008	148283767	-
LSAT_V11C900489770	9	148399238	148403268	endoglucanase 25 [Lactuca sativa (garden lettuce)]
LSAT_V11C900489780	9	148537737	148543031	uncharacterized LOC111911792 [Lactuca sativa (garden lettuce)]
LSAT_V11C900489790	9	148543300	148550245	MLO-like protein 13 [Lactuca sativa (garden lettuce)]
LSAT_V11C900489800	9	148805989	148808117	uncharacterized LOC111911789 [Lactuca sativa (garden lettuce)]
LSAT_V11C900489810	9	148812267	148812812	anaphase-promoting complex subunit 13 [Lactuca sativa (garden lettuce)]
LSAT_V11C900489820	9	148820416	148820907	pentatricopeptide repeat-containing protein At4g38150 [Lactuca sativa (garden lettuce)]
LSAT_V11C900489830	9	148821135	148826202	DEAD-box ATP-dependent RNA helicase 3, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C900489840	9	148873939	148878323	uncharacterized LOC111911784 [Lactuca sativa (garden lettuce)]
LSAT_V11C900489850	9	148983705	148984217	-
LSAT_V11C900489860	9	148984359	148984859	-
LSAT_V11C900489870	9	148987183	148988466	-
LSAT_V11C900489880	9	148988484	148988984	-
LSAT_V11C900489890	9	149013184	149019694	-
LSAT_V11C900489900	9	149021915	149022844	-
LSAT_V11C900489910	9	149273139	149275170	-
LSAT_V11C900489920	9	149376059	149378659	uncharacterized LOC111893646 [Lactuca sativa (garden lettuce)]
LSAT_V11C900489930	9	149428670	149428978	-
LSAT_V11C900489940	9	149467395	149468198	-
LSAT_V11C900489950	9	149492019	149493872	-
LSAT_V11C900489960	9	149522266	149523610	-
LSAT_V11C900489970	9	149954484	149960288	phytochrome A1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900489980	9	149965552	149967085	germin-like protein 5-1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900489990	9	149990762	149992230	germin-like protein 5-1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490000	9	150081729	150083164	germin-like protein 5-1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490010	9	150176828	150178175	germin-like protein 5-1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490020	9	150262153	150263562	peroxidase N1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490030	9	150353396	150357420	-
LSAT_V11C900490040	9	150357595	150358052	-
LSAT_V11C900490050	9	150376054	150376736	-
LSAT_V11C900490060	9	150377306	150378529	-
LSAT_V11C900490070	9	150440280	150440616	-
LSAT_V11C900490080	9	150475294	150476008	-
LSAT_V11C900490090	9	150484280	150486008	peroxidase N1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490110	9	150619234	150620961	peroxidase N1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490130	9	150656681	150657117	-
LSAT_V11C900490150	9	150657918	150660744	uncharacterized LOC111896393 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490160	9	150716416	150726057	-
LSAT_V11C900490170	9	150899838	150901350	peroxidase N1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490180	9	150942151	150943545	-
LSAT_V11C900490190	9	150979768	150981463	peroxidase N1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490200	9	151307968	151309482	peroxidase N1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490210	9	151521222	151522882	peroxidase N1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490230	9	151727584	151728050	-
LSAT_V11C900490250	9	151746283	151748355	protein NRT1/ PTR FAMILY 4.5 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490270	9	151781523	151781864	-
LSAT_V11C900490280	9	151818720	151819306	-
LSAT_V11C900490290	9	151822818	151823347	-
LSAT_V11C900490300	9	151892112	151898017	protein NRT1/ PTR FAMILY 4.5 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490320	9	151928828	151932209	-
LSAT_V11C900490350	9	152067133	152074552	pectin acetylesterase 10 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490360	9	152080433	152082630	-
LSAT_V11C900490370	9	152095066	152097903	uncharacterized LOC128129139 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490380	9	152195553	152196279	-
LSAT_V11C900490390	9	152250604	152252315	transcription factor MYB61 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490400	9	152458546	152459540	-
LSAT_V11C900490410	9	152603249	152606095	-
LSAT_V11C900490420	9	152869039	152871500	uncharacterized LOC111895778 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490430	9	152872914	152873500	-
LSAT_V11C900490440	9	152998723	152999225	-
LSAT_V11C900490450	9	152999287	152999700	-
LSAT_V11C900490460	9	153003046	153003396	-
LSAT_V11C900490480	9	153299718	153300004	-
LSAT_V11C900490490	9	153300066	153300533	-
LSAT_V11C900490500	9	153302926	153303263	-
LSAT_V11C900490520	9	153468985	153476451	-
LSAT_V11C900490530	9	153613616	153615290	-
LSAT_V11C900490540	9	153701578	153705384	kinesin-like protein KIN-14S [Lactuca sativa (garden lettuce)]
LSAT_V11C900490550	9	153706525	153711399	mitogen-activated protein kinase kinase kinase ANP1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490560	9	153717998	153720524	uncharacterized LOC111895780 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490570	9	153720626	153722593	pentatricopeptide repeat-containing protein At3g05340 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490580	9	153723122	153725645	-
LSAT_V11C900490590	9	153733834	153734508	-
LSAT_V11C900490600	9	153769000	153775552	mannosylglycoprotein endo-beta-mannosidase [Lactuca sativa (garden lettuce)]
LSAT_V11C900490610	9	153777473	153782216	aminopeptidase P2 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490620	9	153804804	153807436	-
LSAT_V11C900490630	9	153833935	153834398	-
LSAT_V11C900490640	9	153834533	153835115	-
LSAT_V11C900490650	9	153865345	153867862	protein AUXIN RESPONSE 4 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490660	9	153871858	153872262	uncharacterized LOC111895794 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490670	9	153942626	153943101	-
LSAT_V11C900490710	9	154160205	154161374	-
LSAT_V11C900490720	9	154162462	154163545	-
LSAT_V11C900490730	9	154168487	154169352	-
LSAT_V11C900490740	9	154184332	154185891	-
LSAT_V11C900490750	9	154189592	154189956	-
LSAT_V11C900490760	9	154209119	154213216	probable linoleate 9S-lipoxygenase 5 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490780	9	154508425	154511017	uncharacterized LOC111895787 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490790	9	154539873	154541429	protein NPGR2-like [Lactuca sativa (garden lettuce)]
LSAT_V11C900490800	9	154550986	154558462	probable linoleate 9S-lipoxygenase 5 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490810	9	154993527	155001442	probable linoleate 9S-lipoxygenase 5 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490830	9	155058314	155059383	-
LSAT_V11C900490840	9	155116622	155128286	DNA polymerase zeta catalytic subunit [Lactuca sativa (garden lettuce)]
LSAT_V11C900490850	9	155280589	155281015	histone acetyltransferase HAC1-like [Lactuca sativa (garden lettuce)]
LSAT_V11C900490860	9	155325485	155328515	zinc finger protein VAR3, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C900490870	9	155334123	155338320	disease resistance protein At4g27190 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490880	9	155357391	155363634	protein ALWAYS EARLY 3 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490890	9	155386692	155387591	uncharacterized LOC128129146 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490900	9	155430233	155433068	pentatricopeptide repeat-containing protein At1g80150, mitochondrial [Lactuca sativa (garden lettuce)]
LSAT_V11C900490910	9	155481111	155482960	-
LSAT_V11C900490920	9	155522134	155523495	psbP domain-containing protein 7, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C900490930	9	155528510	155534166	acyl-CoA-binding domain-containing protein 4 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490940	9	155562422	155563468	glutathione S-transferase T3-like [Lactuca sativa (garden lettuce)]
LSAT_V11C900490950	9	155563932	155566808	pentatricopeptide repeat-containing protein At2g03880, mitochondrial [Lactuca sativa (garden lettuce)]
LSAT_V11C900490960	9	155590845	155595102	PWWP domain-containing protein 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490970	9	155904370	155908345	PWWP domain-containing protein 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900490980	9	155915361	155915992	-
LSAT_V11C900490990	9	155918316	155918888	uncharacterized LOC111884515 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491000	9	155919378	155921526	autophagy-related protein 18a [Lactuca sativa (garden lettuce)]
LSAT_V11C900491010	9	155975716	155980347	putative protease Do-like 14 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491020	9	156055599	156056382	histone H2A.1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491040	9	156062005	156065357	uncharacterized LOC111884514 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491050	9	156065456	156066248	uncharacterized LOC111884513 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491060	9	156094668	156099590	-
LSAT_V11C900491070	9	156101731	156102484	histone H2A.1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491080	9	156138597	156140293	putative Peroxidase 48 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491090	9	156257774	156259215	heavy metal-associated isoprenylated plant protein 35 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491100	9	156523034	156523294	-
LSAT_V11C900491110	9	156531900	156533301	40S ribosomal protein S21-2 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491120	9	156577919	156588519	pleiotropic drug resistance protein 3 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491130	9	156693137	156696496	L-ascorbate oxidase [Lactuca sativa (garden lettuce)]
LSAT_V11C900491140	9	156714470	156716006	stress-related protein [Lactuca sativa (garden lettuce)]
LSAT_V11C900491150	9	156756381	156758306	REF/SRPP-like protein At3g05500 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491160	9	156813809	156815210	stress-related protein [Lactuca sativa (garden lettuce)]
LSAT_V11C900491170	9	156918997	156922967	endo-1,3;1,4-beta-D-glucanase [Lactuca sativa (garden lettuce)]
LSAT_V11C900491180	9	156960068	156960940	stress-related protein [Lactuca sativa (garden lettuce)]
LSAT_V11C900491190	9	156973065	156973398	-
LSAT_V11C900491210	9	156995159	156997272	-
LSAT_V11C900491220	9	157007091	157010474	-
LSAT_V11C900491240	9	157117575	157118275	-
LSAT_V11C900491250	9	157286500	157287382	-
LSAT_V11C900491260	9	157361583	157365640	-
LSAT_V11C900491270	9	157699372	157700597	stress-related protein [Lactuca sativa (garden lettuce)]
LSAT_V11C900491280	9	157842849	157844426	stress-related protein [Lactuca sativa (garden lettuce)]
LSAT_V11C900491290	9	157863592	157865635	-
LSAT_V11C900491310	9	158071861	158074989	-
LSAT_V11C900491320	9	158082530	158084539	small rubber particle protein [Lactuca sativa (garden lettuce)]
LSAT_V11C900491330	9	158117119	158119099	small rubber particle protein [Lactuca sativa (garden lettuce)]
LSAT_V11C900491340	9	158215901	158218134	uncharacterized LOC111895549 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491360	9	158260531	158266139	uncharacterized LOC111895546 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491370	9	158297690	158301634	uncharacterized LOC111895545 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491380	9	158388980	158392074	probable protein phosphatase 2C 66 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491400	9	158648328	158651395	COP9 signalosome complex subunit 6a [Lactuca sativa (garden lettuce)]
LSAT_V11C900491410	9	158741484	158746174	uncharacterized LOC111897987 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491420	9	158816982	158820076	uncharacterized LOC111897991 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491430	9	158856539	158858459	WPP domain-interacting protein 2 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491440	9	158861293	158863098	uncharacterized LOC111897994 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491460	9	159077687	159081447	high mobility group B protein 10 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491470	9	159109168	159113080	actin-related protein 8 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491480	9	159112265	159112951	GPI-anchored protein LLG1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491500	9	159385814	159388818	-
LSAT_V11C900491520	9	159516018	159525560	proteasome activator subunit 4 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491530	9	159525365	159528308	probable amino acid permease 7 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491540	9	159540797	159542905	probable amino acid permease 7 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491550	9	159550861	159554334	-
LSAT_V11C900491560	9	159590034	159591129	-
LSAT_V11C900491570	9	159591357	159591940	-
LSAT_V11C900491580	9	159646819	159647265	uncharacterized protein C6G9.01c [Lactuca sativa (garden lettuce)]
LSAT_V11C900491590	9	159649554	159652118	ABC transporter I family member 10 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491600	9	159714241	159716773	putative F-box/LRR-repeat protein At5g02700 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491610	9	159833230	159833715	chaperone protein dnaJ 11, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C900491620	9	159855541	159860926	enhancer of mRNA-decapping protein 4 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491630	9	159872948	159874076	-
LSAT_V11C900491640	9	159882086	159884459	-
LSAT_V11C900491650	9	159900364	159902548	receptor-like protein kinase FERONIA [Lactuca sativa (garden lettuce)]
LSAT_V11C900491660	9	159962459	159964655	BTB/POZ domain-containing protein At1g55760 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491670	9	160029244	160030197	uncharacterized LOC111888120 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491680	9	160031085	160032395	sufE-like protein 1, chloroplastic/mitochondrial [Lactuca sativa (garden lettuce)]
LSAT_V11C900491690	9	160035227	160039473	uridine kinase-like protein 4 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491700	9	160111784	160115195	heat shock cognate protein 80 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491710	9	160152087	160155693	heat shock cognate protein 80 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491720	9	160158821	160160554	protein FERTILITY RESTORER RF2, mitochondrial [Lactuca sativa (garden lettuce)]
LSAT_V11C900491730	9	160229986	160231063	-
LSAT_V11C900491740	9	160275721	160277681	uncharacterized LOC111888165 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491750	9	160301074	160311255	-
LSAT_V11C900491760	9	160323443	160324853	pentatricopeptide repeat-containing protein At3g61360-like [Lactuca sativa (garden lettuce)]
LSAT_V11C900491770	9	160324860	160326061	-
LSAT_V11C900491780	9	160332830	160334504	-
LSAT_V11C900491790	9	160336132	160337652	pentatricopeptide repeat-containing protein At3g61360 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491800	9	160407748	160410468	phosphatidylinositol/phosphatidylcholine transfer protein SFH2 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491810	9	160414152	160416626	uncharacterized LOC111888127 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491820	9	160455140	160458409	WEB family protein At5g55860 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491830	9	160489049	160491636	-
LSAT_V11C900491840	9	160548728	160550702	protein NOI4 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491850	9	160556544	160570338	E3 ubiquitin-protein ligase UPL1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491860	9	160793905	160800323	uncharacterized LOC111888191 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491870	9	160800539	160802161	-
LSAT_V11C900491880	9	160907777	160910048	nicotinamide/nicotinic acid mononucleotide adenylyltransferase [Lactuca sativa (garden lettuce)]
LSAT_V11C900491890	9	160918873	160924986	uncharacterized LOC111888115 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491900	9	161002210	161002590	-
LSAT_V11C900491920	9	161118570	161119205	-
LSAT_V11C900491930	9	161119223	161119803	-
LSAT_V11C900491940	9	161154199	161156253	uncharacterized LOC111888186 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491950	9	161189036	161196687	endo-1,4-beta-xylanase 5 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491960	9	161261287	161264479	endo-1,4-beta-xylanase 5 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491970	9	161264561	161269699	DEK domain-containing chromatin-associated protein 4 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491980	9	161386742	161388550	two-pore potassium channel 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900491990	9	161412852	161416719	vacuolar protein-sorting-associated protein 11 homolog [Lactuca sativa (garden lettuce)]
LSAT_V11C900492000	9	161416848	161417316	-
LSAT_V11C900492010	9	161417547	161417944	-
LSAT_V11C900492020	9	161440267	161443476	uncharacterized LOC111888129 [Lactuca sativa (garden lettuce)]
LSAT_V11C900492030	9	161462866	161463892	-
LSAT_V11C900492040	9	161465825	161466988	-
LSAT_V11C900492050	9	161519695	161524116	probable receptor-like protein kinase At5g59700 [Lactuca sativa (garden lettuce)]
LSAT_V11C900492060	9	161566891	161570952	-
LSAT_V11C900492070	9	161593660	161595578	two-pore potassium channel 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900492080	9	161707785	161709252	30S ribosomal protein S10, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C900492090	9	161857289	161858677	BURP domain-containing protein BNM2A [Lactuca sativa (garden lettuce)]
LSAT_V11C900492100	9	161859858	161860285	-
LSAT_V11C900492110	9	161885132	161892576	DNA mismatch repair protein MSH5 [Lactuca sativa (garden lettuce)]
LSAT_V11C900492130	9	161941506	161942447	serine acetyltransferase 1, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C900492140	9	162218032	162219780	-
LSAT_V11C900492150	9	162250348	162251751	-
LSAT_V11C900492160	9	162269608	162276001	ABC transporter C family member 3 [Lactuca sativa (garden lettuce)]
LSAT_V11C900492170	9	162281386	162290536	ABC transporter C family member 3 [Lactuca sativa (garden lettuce)]
LSAT_V11C900492180	9	162375164	162384081	disease resistance protein RUN1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900492190	9	162448046	162453311	disease resistance protein RPV1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900492200	9	162456834	162458119	-
LSAT_V11C900492210	9	162463614	162464172	-
LSAT_V11C900492220	9	162464589	162465478	-
LSAT_V11C900492230	9	162499418	162502258	disease resistance protein RPV1-like [Lactuca sativa (garden lettuce)]
LSAT_V11C900492250	9	162555441	162559804	disease resistance protein RPV1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900492260	9	162574034	162578001	disease resistance protein RPV1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900492270	9	162638899	162642749	disease resistance protein RPV1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900492280	9	162671810	162672325	-
LSAT_V11C900492290	9	162675675	162681599	disease resistance protein RPV1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900492300	9	162697135	162700426	disease resistance protein RPV1 [Lactuca sativa (garden lettuce)]
LSAT_V11C900492310	9	162723651	162724381	toll/interleukin-1 receptor-like protein [Lactuca sativa (garden lettuce)]
LSAT_V11C900492320	9	162733585	162743021	disease resistance protein RPV1-like [Lactuca sativa (garden lettuce)]
